x,y,tags
-1.0381911372709074,1.1391954543875016,L
-0.7977384896899566,-1.2500730873282024,S
-1.0472462404094767,1.1433110304376923,L
0.9953820278217244,2.3448706185392116,C
-0.5189489676796721,-1.1709170376962101,S
0.3948525515946764,2.3844312972062816,C
0.9477347358184788,-2.2976264108981947,C
-1.0687494727256603,0.9841926020859634,L
1.7767957983224063,-1.9327888503317001,C
-0.1955148949735265,-2.482583503547785,C
0.9886992766217805,0.9394827390314627,R
0.9844602859734074,0.8852439927286668,R
0.9716216479677775,2.3801243542784607,C
-0.7266206900943509,2.2185581234819094,C
0.37879076024234065,-1.3363247973864125,S
-2.0034192299606484,1.6901143248727275,C
0.1258902420914966,-1.4532446697212313,S
-0.5315072137780464,-2.5006192584950364,C
0.23722547859350276,-1.3123621488922763,S
-0.22813417370246014,-2.32681135965029,C
0.8885138947879493,-1.2238960473596137,S
-1.1248290710221125,-1.2089362852512786,S
1.238941092883239,2.1345850962934403,C
-0.2424157234443013,-1.435667760392416,S
1.0113114174422004,2.271758943694084,C
-1.0105810135029347,-2.2571831168378527,C
-2.4555968773633694,0.8654478448317116,C
-1.793985813846568,1.8408373042907349,C
1.3238720332836311,-1.9660893941467834,C
-0.5863955600594845,-1.3087581498600305,S
-1.0451499160521387,-2.4176963146172117,C
2.131522600282974,-1.199619808130339,C
-2.0335322713483266,1.3237529661004752,C
1.0009277343353875,-1.17784973333208,S
2.318811645562292,0.5038258988587628,C
-0.5367713242660479,-2.321345628512471,C
0.7189303444496858,2.2558209662714344,C
-0.556618062216134,-1.3717985481894421,S
-1.7143149682443122,1.9202142729440983,C
-2.0073687885200373,1.6549557610842298,C
-2.4942600253666467,-0.24421356069892386,C
1.1139560404955666,-2.196131148938218,C
-2.5516972755830034,0.2725890959010385,C
0.6512475101849091,-1.3453028012408432,S
2.3464717803353756,-0.9934988600613616,C
-0.8851854342424742,-1.2001641358031683,S
2.4869843016484445,0.8115056456394524,C
2.3155603128604163,0.6570315620773526,C
0.5595851011017715,-1.5239368875092354,S
-0.22029599880057862,-1.5525451408461204,S
-1.45444774007941,2.0688907662492992,C
-0.8438120728210505,-2.4635013252435716,C
0.5734228719578836,-1.4666770705074303,S
2.560506920922822,0.09730234035792538,C
-0.5800949815948053,-1.2666441585685433,S
-0.948137295672785,-2.336456581672382,C
-0.6420358219537484,-1.2476403237088265,S
-2.0880064912902894,-1.261473413314648,C
0.9568285542935404,2.2713682806035496,C
-2.333896220323544,-0.4038355835895789,C
0.8720644942392439,0.857866336477412,R
-0.723387655618055,1.2039134058905994,L
2.127314993893583,-0.8461928942723504,C
-0.94322389056152,0.9113106489924775,L
0.9820592273310953,-2.2877384528208204,C
-2.2738929251611544,-1.0545813182881834,C
2.57384372825697,-0.3354362406011288,C
0.562093821038736,-1.4016043653435535,S
-2.5093154719889412,0.6794716698297099,C
-1.9712884460162958,-1.7765451607897282,C
0.22671548444839104,-1.4511484899535256,S
0.8012798575110693,2.4431398533741353,C
-0.11190642872935964,2.4842922990796237,C
0.4703001383010145,-1.4331096010795323,S
0.32349148303965575,-1.5931302770744555,S
-0.5230639582738813,-1.4081202801786998,S
-0.8656538407547791,-1.1897335872448254,S
1.0285562667743875,1.0881802118807093,R
-0.34893394664565225,-1.4923566521241964,S
-0.3445330447059161,-1.4687996961460401,S
-1.2863849337396096,-2.2417171863001775,C
-0.9717060667516848,-2.236532135366385,C
1.0520325885476633,2.2332233302368136,C
-0.9342023649695539,0.889301626702002,L
2.2837849917125936,0.5244035155387758,C
-2.490726239147453,-0.6194967268998808,C
0.7605934966325937,-1.4104676675807872,S
-2.2084596458498216,0.9219186357002995,C
2.421477919562972,-0.5267215974652356,C
0.9650836768839838,0.8778286942061497,R
0.9882681446912192,0.9044723304476507,R
-0.13848402330463772,-1.3437372966197114,S
-0.8413585022671788,1.029527402090611,L
1.6604658019145109,1.9417490754303595,C
-1.5653982087283567,2.3436860941528783,C
2.4534306284955734,-0.08441928163666361,C
1.8989623777609836,-1.4163801187702143,C
-2.252951662211685,-1.4026157620723156,C
-1.0715243527347058,1.0957728435211418,L
2.387286494810831,0.6746757579117988,C
1.1710806103107767,1.13581209160248,R
-1.3569387711908871,-2.1227412833130175,C
-2.128463590415882,1.2546713274023704,C
-2.6131743612340927,0.35210279982497855,C
-1.0705982210717304,0.9921669735958009,L
1.1450673406018592,0.9844114573514084,R
-1.0616548583396863,0.9418028073399934,L
0.9569001814785116,2.259866776200611,C
-0.43432042036393287,-1.3845498486181091,S
0.9765450163911151,-2.1645006361091306,C
-1.6265730683943531,-1.8309826612403237,C
-0.8539074986630976,-2.6522676533514185,C
-1.0515308955048033,0.9611358415548247,L
2.4678966360031143,0.8524330550014204,C
0.41753528631984343,2.6065041983984396,C
-0.9195905322828287,1.1501182482733938,L
2.443752588397495,0.5642785069366772,C
2.4724573207011282,0.2910485078243484,C
-0.10582911313620061,-2.318928772128471,C
-0.8864126272703046,-1.3682794434037187,S
0.4271889443120447,-1.3993317176490006,S
0.7928400589405495,-1.2203796462891219,S
-0.10683867658298099,-2.4130924729887804,C
-1.6633637728683752,-1.8877059379089078,C
2.109807762810211,1.4300550052253906,C
-2.4943537245562557,-0.13404215766177058,C
-1.8013939005056196,-1.8039509244426664,C
-1.132966842782357,1.1905425821209377,L
-2.4346661896304442,-1.0817395648459476,C
1.6089496207368257,1.8724822359689357,C
1.9456102778472295,1.5441295044995875,C
2.271615318707512,1.356145462574369,C
-0.33144909635537295,-1.4230411214375445,S
0.3946877536133715,-1.4322797110274197,S
2.3459690181425117,1.0034285315301565,C
1.0422013932238945,1.0051467316061296,R
-1.3786663755137485,-2.2076485564322166,C
2.378041939414113,0.953247189888168,C
2.7129341252132173,-0.21965804692792656,C
2.198399020794661,-1.3975138166750598,C
-0.9589809358613263,-1.0803097627324294,S
-1.102427639765445,-0.9643154187037505,S
2.4771840440742237,0.24100605078384832,C
1.8109210913586615,-1.7485209088143563,C
-0.29093418260580617,-1.435691954221177,S
-1.5231320519360037,-1.9036375857170489,C
2.509636659689757,-0.5469609024016769,C
-0.8057459157526121,-1.2336685114406942,S
2.074564574973493,0.8517678315652213,C
1.4578437208861428,1.9249725465930732,C
0.213249471516511,-2.4942083325399835,C
-0.5323966952834693,-2.390227412039407,C
-2.19411708939705,0.8031373972691273,C
-0.9514380710893453,-2.335153801768674,C
0.9647819956155333,-1.1528581537191884,S
-2.2819734905781246,-0.36900880565566585,C
-0.020007326696143524,-1.127366551029667,S
0.9912817012795245,0.8915575401029066,R
2.2778118222441144,1.090118774399786,C
2.507439279752326,0.708134108423917,C
1.6601606131064397,-1.5026740648869534,C
1.2134248074765104,2.195235809527181,C
-0.9742002197723394,2.196366338247939,C
0.8685487841367562,-1.156040010137904,S
0.5601751250421529,-1.2490601386877282,S
-0.28075172846745045,2.5139305441352233,C
-2.394929007752574,-0.8897369104964715,C
-0.8504311215249885,1.0564319236228712,L
-2.0908918551074724,1.2455266818967876,C
1.9387164760086433,1.7364559630054432,C
1.1835961291665122,2.3243438513130834,C
-2.6492434290573774,-0.029518229951371537,C
-2.251006304446254,-1.2575642853023288,C
1.4476733171682867,2.1180750087313185,C
2.1308527310949485,-1.4288291504965962,C
-0.16275401072842643,-1.5113927466684927,S
2.2106690570603176,-1.0749855412533822,C
-1.7873528108898529,1.9783133524716008,C
0.8382378405400408,1.0736938451423343,R
2.307530253739825,1.2503243176427328,C
-2.5467000579183403,0.04147379017108778,C
1.8272843134618633,1.8718394585338216,C
0.5740365288697348,-1.3989033967120874,S
0.5571673237121548,-2.2736458404978634,C
2.3902407513725485,-0.08776908080300477,C
-1.0407532957292038,-1.137080347011123,S
-2.145210634741885,-1.1686407356283854,C
-0.9810366806284974,-2.3042184032293562,C
-2.423150713509494,1.0452538338642374,C
2.4693545999017394,0.6502155368557689,C
-0.4242712946758788,-1.4018802396859633,S
-0.11364494346811768,-1.54673039189246,S
0.32503279785034356,2.315273434340863,C
2.0408633831117027,1.2650639433166728,C
-0.9977397124115841,-1.0693559145979332,S
2.4929858591477783,0.7918111953758151,C
-0.3705756687626325,2.472161410036797,C
1.0280821473194,1.0281159154173642,R
1.5552707680209636,-1.71385930808726,C
-0.4393631542128545,2.3318170283244264,C
1.5869493760307383,1.9685274276929334,C
-1.0277171944174488,0.9857563292400023,L
-0.6066281746649604,-1.3110207171036923,S
2.4325326385501542,0.8205334324104281,C
-2.489347735404416,0.1021618707974918,C
-0.11740036234890926,-1.5669853954796176,S
0.4914549262537363,-1.0329002063385695,S
-1.543670341415346,-2.030261604370253,C
2.2842416141423154,1.0861144948788706,C
-0.9489945412505478,-2.320347022439324,C
-1.2462667915630725,-2.204471902575928,C
-0.7063350902371934,2.4142402663507223,C
0.40879056054964963,-1.561887897078969,S
-2.393979264407131,0.17689375998385928,C
1.8835283392374642,-1.6269133503033246,C
-0.46485229488516777,-1.2618923448759152,S
0.4465056001604176,2.5508083943541773,C
-0.48823850048752254,2.2796455932445068,C
2.538252871953851,-0.1804194884871213,C
0.5187328335699853,-1.41473475379076,S
-2.523574894882283,0.5588055037045734,C
0.20869413653533997,-2.406959572438915,C
-0.8822972282086567,0.9060373942030389,L
-0.0411305102715548,2.4107110261127858,C
1.272059067360087,1.127575831516177,R
-1.0754002861942333,1.0162769872027957,L
-0.9116561430075146,1.0017694300044138,L
2.3339581843871384,-0.7746481542987511,C
-0.6167392217448241,-2.5297068898468424,C
0.9920671885253217,-2.307763780525906,C
1.1958694015793978,-1.1090810350756615,S
2.503341137305353,0.424644120488404,C
-0.3176145580743538,-1.3371685940392786,S
0.5059978257890894,-1.445420464085869,S
-1.0335863174746112,1.0143842819184805,L
-0.6747760093399863,2.562145957387194,C
1.0859794493501178,-1.0312600340164801,S
1.4778938001844302,-2.05621275267147,C
-1.0579213363833924,-2.2857528798128524,C
-0.6716997848186416,-1.3144939460018554,S
-0.5803244368941941,-1.1758686067791793,S
-0.6695867759921995,-1.17004365952468,S
1.2867219200783424,2.123866214386701,C
1.7672184748859894,-1.6728784481643502,C
1.299887920527249,-1.965686590650669,C
-0.6993346916296511,-1.347430702876491,S
0.12248810311951529,-2.4762154138667736,C
0.09495134825136545,-1.4206183427067012,S
-1.760975434491629,1.7393663403253896,C
2.379477499999283,-0.8162182489160558,C
-0.3334690278357635,2.603622600825028,C
-2.73543326610897,0.6034852452230862,C
-0.532894384905367,2.4760618045270433,C
-0.5321182610672349,-1.3188769830800298,S
1.059117740513709,0.915890388854518,R
2.4328638149769555,-0.8697489012841615,C
2.1779547991520487,0.1393328829167116,C
-1.110354539353533,2.228268692906555,C
-0.15887589280730008,-2.4304730300887094,C
-2.41551901419581,0.498615077296245,C
0.18674443289172474,-1.310127469260636,S
0.412726383638266,-2.3639653996272894,C
2.5420757957121243,0.3718318445959229,C
-0.24266490943311286,-1.2883780725924738,S
-0.9629949305643304,-1.287374737835769,S
-0.8668592092040628,0.9974528938118716,L
0.7734907931497746,-1.2119711485819482,S
-0.838533113038812,2.418948843639531,C
1.2250202077396886,2.2338713623709103,C
1.4342054756322875,-1.910850931256388,C
-0.9710943554241812,1.0083463789944085,L
2.66428826621566,-0.17645488066140863,C
-0.3034189829097015,-2.5483066884300363,C
0.524783108665157,-1.4876614498769054,S
2.3946614981847834,0.16257457922460972,C
1.0351268245864653,-1.3712167811763072,S
1.0203740532444965,0.9323567184352641,R
1.4689521282323206,-1.8616543926350648,C
0.8040813720762969,-2.4030003852496615,C
-0.9178962717168023,-0.9415651360737473,S
0.5826099041762933,-1.2859309444631284,S
0.2932742551184869,-2.6450245629082705,C
-2.4356296608225083,-0.4294840409860377,C
-0.9524590177797873,0.9138814115779521,L
-0.3596362650450765,-1.5889029410252027,S
0.8168486208474117,1.0600463226690222,R
1.977053532403083,-1.4912802776120613,C
0.6472984146925905,-2.353053192643305,C
-2.661881848563921,-0.10162551190543226,C
-2.0547137552173638,-1.3397255884598354,C
-0.5608016580014841,2.5154364066019337,C
-0.9901593161099768,0.8226795322436875,L
0.9424839534168817,1.0382033177092933,R
-1.0982940303690774,-0.8942394335946786,S
-1.455802694739373,1.9401028938039617,C
2.711515876089168,-0.18133215423011573,C
1.1918194272358786,-2.2002005200865735,C
1.1615471776161472,-2.281860633848823,C
-1.0392531517005288,1.0708090413759792,L
-0.6382668647001408,-2.451247977527371,C
-2.2679016033445736,1.0339435359345839,C
-0.06572352376507802,-1.5023412927592275,S
-2.2716747508220374,1.2117532563407147,C
-0.48067396571761406,2.2472350823306093,C
-0.8013958079257213,2.328461649750819,C
-2.1703842440468226,0.7912406058328855,C
0.14452839597122677,-1.35488270890369,S
1.0250493216682957,0.9926178602451503,R
-0.0482859985918465,-1.4726501616154293,S
2.296326810123792,-0.9128894708730263,C
-0.5488228809959056,-1.3469620251818633,S
0.19169769753486357,2.5376688104536282,C
-1.6759810407268458,1.7523962449903203,C
-0.8606382296310159,1.0633578972259978,L
0.8163758712484291,-1.296560067768158,S
1.7736978456072694,1.8264389397324148,C
-0.7991712193764222,-1.3793849660361461,S
1.3539000142638455,2.1973889104151074,C
-0.8056061383186642,-1.1791271993079768,S
-0.2751901996501133,2.6991235409316157,C
-0.25714289363655757,2.4631588779703586,C
2.573996834575578,-0.48896975018336897,C
0.03274000610553891,-1.308906884258862,S
1.3500680701804633,-2.1541926994515137,C
1.9961595441587658,1.6492878346050364,C
-0.9647332669706598,1.130140143912947,L
0.47529725172601256,-1.4689466666173645,S
-1.9791274194806638,1.457488591128052,C
0.6421993428595492,-1.5115908701153518,S
-1.9361881322877994,-1.616917405049046,C
1.8578931950938475,-1.5575930891913388,C
0.5396365027591667,-1.3909604529977309,S
1.9713375783006524,-1.4222251221262896,C
-1.146940834627288,0.9501496464666328,L
0.756075476918563,-1.3875289560882476,S
1.0227085285096476,1.0897246386023467,R
0.14463161465479202,-1.5199155023246533,S
-0.3914721420825589,-1.566886236912938,S
1.1033742487585598,-1.0545506736900307,S
0.4462652343193211,-2.512115276548925,C
0.19624207275828592,-2.4886044110463916,C
-2.0889638074274006,-1.3446029234287882,C
-1.1616293135170486,-2.3679519449980204,C
-0.9289691513381059,0.8093677860005838,L
0.08898675285143416,2.4310019543465855,C
0.41600584493460024,-1.358875832909974,S
-1.3467281334135999,-2.0189329000443195,C
2.490332037654012,-0.4739466624499579,C
0.6677588636210371,-2.283106644954097,C
0.9561210209250947,1.0759263280670077,R
-2.520977302546988,-0.5360517896644813,C
-0.47243253488933523,-1.3610520226825293,S
-0.456353648581103,2.3730060552424295,C
-1.1960574227411267,0.9194795649480254,L
-2.4274440918095554,-0.9448574949760867,C
0.3801690846284796,2.4282994081494578,C
-0.28458436151393834,-2.415230261115547,C
-1.6026422288951934,1.8129670068070314,C
0.28245504901864804,2.394967907180943,C
-0.7378714517423264,2.548199102150379,C
-2.0054506042015223,-1.3365961774159067,C
-1.7992840263988854,1.843431555035524,C
1.2233743749556103,-0.6491609723554069,S
0.825099038374978,1.0803526641663588,R
0.020387077954120765,-1.3900174477037217,S
1.1148818917770902,0.9713499900354516,R
-0.8372405890982582,-1.5285622370270482,S
-2.367657240168381,0.35786623883383134,C
-0.666285323223719,-1.3688056203179757,S
-0.6368531925797569,-1.2454136830788385,S
-1.4583877852741922,2.0150998729460268,C
1.142676199621344,1.0802511352974258,R
-1.744515869422265,-1.7900188741478043,C
-0.8346060545730436,0.9346188812418248,L
-0.16931840337486181,-1.4183474161601823,S
-2.2089877276963237,-1.2562409276850062,C
-0.8582255186035215,0.8057939818081097,L
0.287403642162446,-1.4123349641988865,S
0.9336904329586807,1.0201692300731318,R
-0.8739829244769088,2.3638742592437354,C
-0.9752913792329737,0.8836426033281621,L
-1.9815256468716962,1.4832027253257343,C
-2.1377681435872704,-1.2517482104708655,C
-0.5242872778625512,-2.3857975061442236,C
1.4837216218513363,-1.9959120466067821,C
0.9078210325279239,-2.350042323790581,C
-1.81805915103468,-1.7152085818584581,C
0.9260811996269085,2.195319009760075,C
-0.827459918435194,-1.1503973582245075,S
0.8530771520894043,2.1696878608910315,C
-2.2720911736724183,1.1394851827036787,C
-1.8395882054666208,1.4233576530437697,C
-2.3508658403924874,0.7500719431727552,C
0.7328489583707503,-1.3958973206455052,S
0.9877658530048844,1.0749619912696458,R
1.0112573864573449,-2.214942788239123,C
0.8982134194104118,-1.2950225104123017,S
-1.245841692100294,2.277396914510643,C
1.7045056038957453,1.7700524573964307,C
-0.10625844912762454,-1.3582870795274677,S
2.03366426380624,1.5515008319489219,C
-0.16170482392520588,-1.4919081299752852,S
-0.03165387650658682,-1.6099537788802463,S
0.8904750215385644,-1.2129563156124732,S
-0.9660862425361316,-1.202478526966379,S
-1.5613647963197703,1.8327379939886734,C
-0.8357295158688212,-1.3543389047293757,S
0.9556757775578252,1.0625184254644782,R
-2.494614785921966,-0.31165517285717587,C
-2.2161773113620673,1.196367255913007,C
-0.83219602604563,-2.350542402771334,C
0.2140534570157433,2.5054610761393485,C
-2.1722345913528875,-1.0876811634362278,C
1.920324461772317,-1.723509005225861,C
0.4239740397380476,-1.4028631087728167,S
-0.5498424184919872,-1.2375516043390398,S
-1.6613010127710937,-2.043732413987704,C
2.355372006594377,-0.0334095637100735,C
1.1358611045538554,-1.085368151986311,S
-0.1660104954934286,-1.3944123879776564,S
-0.6393738737952718,2.337720559010053,C
-1.296475061434239,2.0909719881169906,C
0.61360553714909,-1.2000913061831386,S
0.35782872301284174,2.550729294513245,C
1.074502551518774,2.5424763813299043,C
1.0763130311242626,-0.8428543138769043,S
1.738887328444281,-1.897563543567497,C
-2.3146667006913857,0.810949277758918,C
-1.0245087991700725,1.007902831172999,L
-0.8052586102278655,1.013022922737125,L
0.005818644151983504,-1.4028427158541839,S
-2.3482186494624915,-0.8015799841101793,C
0.1530928621679135,2.370390681351718,C
0.7600831866459891,1.0237033270181235,R
1.0166802434771174,0.8011761295831913,R
-1.1634427979677866,2.1810006787349336,C
-0.011882539020299536,-1.69417869189162,S
1.0352342696807249,0.9418705383880401,R
0.20146813367417965,-1.4467306215649505,S
-2.0097963169740334,1.656008415540869,C
-2.369661342692468,0.9601355773399645,C
1.5330631279783682,2.081023406659651,C
-0.3604038762917594,-2.5447701873073156,C
0.9585102786493719,1.0097914995744528,R
0.04246379077824769,2.560552796653751,C
0.48765341093083264,-1.3309255452159447,S
-1.3648208026043005,2.3112097584652385,C
1.3625473039403055,-2.153570190614799,C
-1.7978895601683598,-1.8050279720762499,C
0.5316006366017866,-1.446188194098431,S
0.23522397284608232,-1.357890431465619,S
1.0653025206706364,1.049090264827925,R
-0.7764507633654087,2.3116022239845475,C
1.5386918669568537,1.866141466923363,C
-0.7159635537701223,-1.3403768301382035,S
-1.008987160799137,0.9476017926555067,L
-1.8334724890928222,1.7119955113231515,C
-0.9602893933582447,1.0081538013942746,L
1.0089584810442909,0.9999198379954309,R
-2.005321050061132,1.318855587267254,C
2.236868560624509,0.360260015718638,C
-2.5463096000302277,0.6102665132911954,C
0.04417451158581602,2.604502045652807,C
1.4017813335650275,2.0889902976634307,C
-1.7543585928760685,-1.563219059925343,C
2.351042172460158,-0.8715576909844179,C
-0.6723387956952944,2.3755529874753494,C
2.7348801477125595,-0.5532951299210792,C
2.4409347178953364,0.3478634673057616,C
1.1560197661158882,1.1540890128226224,R
-0.32483885591404577,2.3701106938104766,C
0.7795765509186366,-2.4244383552678044,C
0.4954722840240209,-1.619679427734852,S
-0.40321667346522855,-1.4292390686564589,S
-2.342401105215138,0.7833114219483418,C
-2.376669582001218,-1.2810691503966924,C
0.6708135920091471,2.227216607332681,C
-2.4080460164842687,-0.28873386693811137,C
1.116779061573292,-1.0147229478816027,S
1.0599596400995903,-1.0949156911457454,S
2.3818449648569415,-1.1366793285873245,C
0.9844790551585876,0.9491788102925717,R
-1.2953444875262619,2.1490171263760356,C
0.9219751368737104,-1.414744269609408,S
-0.9767156020154699,1.1136235166026143,L
-1.2559806205146955,-2.1351137927669526,C
-1.803865782236818,-1.767729287108816,C
0.9637023744228677,0.8552559433148192,R
1.0432522194435012,0.9577801139604382,R
-2.5478196495181624,0.5494718894165668,C
-0.40971735309468715,-1.5177351683316436,S
1.241609242716956,-2.2992613054628848,C
1.0109046261597714,0.9398928064804569,R
-0.009357072407050143,-2.5713296929331664,C
-2.4126054011280234,1.1437952906014395,C
-1.3803601475451421,1.8958591425682751,C
1.1161007858971304,-1.1217978344311674,S
-1.0450200323104515,-1.0918816581982322,S
0.818773103447651,-2.349124211822653,C
-0.7046269045437954,-1.3567108211109016,S
-1.2797510069336255,-2.3113524658814546,C
-2.0216711332132387,-1.4013571253822847,C
-1.5953600477873149,-1.8362221111351764,C
-0.40428193854513866,-1.4703865580335216,S
0.9330595129405346,-1.1949201601070936,S
-0.9038871468181379,-1.2430457982770808,S
-0.0292757423470907,-1.666273406482533,S
-1.080530076709254,1.0147267467899055,L
-1.4082685325469215,-2.057471378819051,C
0.9251657245611663,-1.2836470739710721,S
2.148898623086117,-1.6588438515409685,C
0.06748964251560856,2.326176362031421,C
-2.4188220250737413,-0.43955929357601886,C
0.973588301475439,0.8664528868461363,R
0.4172651798175155,-1.3528323201565056,S
-2.5586644985906544,-0.18615223294302588,C
1.8549549072677476,-1.8568577674396332,C
2.288995743857889,-0.7467026749246047,C
-0.7732278035209713,-1.3868964155067207,S
2.243368193989666,-1.1641590419648855,C
1.9263896292274214,1.7839936402225685,C
0.19002731057240993,-2.592553654540142,C
-0.34294328031120763,-2.4793757742239975,C
1.0351734657081226,1.0405958661205752,R
-0.03308966996944525,-1.509796600796016,S
-0.8708776273017911,0.9124690390565773,L
0.11176185991676432,2.4958805487411118,C
-0.10662670256102423,-1.4018869691940383,S
-0.3238795823905094,-1.3808052494234766,S
-2.0480535952440047,1.2452741688488453,C
-1.084836938544834,-2.470591414047457,C
2.4128731896749724,-0.37168430447122924,C
0.9700080308041592,2.3882378310151804,C
-2.2924915689936576,-0.9606879293497388,C
0.7242932238275376,2.469039650305575,C
-1.7666545569750975,-1.750153996972226,C
-0.6563835447062331,-1.381738879077654,S
0.8963958781185033,-1.3093223600151325,S
0.1434062711722932,-1.613165104673553,S
2.446940157122418,0.24648256772017435,C
-2.4879802817698145,0.6359641893950456,C
-0.8271545404364983,-2.2904061341523874,C
-0.6667013589936749,-2.299020234639764,C
-2.237812073813438,-1.3643418171985042,C
-0.8204657181222133,0.9998406188235989,L
-0.6412987044056221,2.4055952058546044,C
-2.3772058215072676,0.810629678902688,C
0.9196438131067922,-1.0889639599368164,S
1.1367053446657607,1.036600908069995,R
-0.6623704931673404,2.5325443459900563,C
-0.6217346148425812,-1.3797376212965815,S
-0.9454567104580311,0.867268430581207,L
1.0076920860685503,0.8593908883703256,R
-0.3460439724801578,2.3228586447722837,C
1.7949334877160938,-1.9203817851194684,C
2.5366856240344986,0.8476909853470903,C
-1.776947498535225,-1.7424715903732124,C
-2.1414201388947807,1.1436814693386765,C
-0.2249278234185769,-2.4974990230493583,C
-0.368061125746853,-1.4360546488952717,S
1.045829154127903,0.9537146035376863,R
-1.3913401249054331,-2.050716393136262,C
-0.43267566683686076,-2.6994563404492706,C
-2.4560496399376714,0.7003845823535936,C
0.9171353047921221,-1.2103630124842875,S
0.021779982425837296,-1.3796752697098131,S
-0.057818030616992144,2.5204096237570193,C
0.9792524853816719,-1.2164640927444308,S
2.4320369028981768,-0.6322334773793016,C
-2.4422157091288166,0.07553861792996834,C
-1.792418585629636,-1.8779678927760608,C
1.8034514889849875,-1.93034120931072,C
-0.14521373655433908,-2.6018202779246553,C
-1.0082262074654067,0.9102613718569079,L
0.43459639058977034,-1.2445381750256204,S
-2.478284175916547,0.5090101241023526,C
-1.7904061688631279,1.6763549656543566,C
2.480079559353641,0.21517718465819796,C
-0.1626915376887785,-1.4068410373091826,S
-0.6698150220471041,-1.4311996110551013,S
1.2390082093847994,2.2715690563481203,C
-2.246432182500542,0.9405589827559548,C
0.36642499798508177,-1.4377937426221599,S
-0.9052564699034966,1.0707975359008868,L
-2.4631070583163157,0.42133798212266305,C
2.315269057844155,1.1406316287722416,C
0.6616321289433851,-1.3870514659012585,S
1.3025600855765596,-1.111588157788541,S
0.9406886987997318,-2.3454244364824683,C
2.4910402053214766,0.43023984507195473,C
1.5018580990301125,2.0480045441565715,C
-1.076361625675898,0.9563696213793317,L
-2.441399120848319,0.08819771458309723,C
-1.5815356223139525,-1.7406274126898542,C
-1.7624978815458037,-1.4846926144826502,C
0.3731741429421142,2.3673273383066533,C
2.1968937669587216,1.2328337567378003,C
-2.5259176595814408,0.02547341519155109,C
2.1218033859653476,-1.4310102197443964,C
-0.13316261990054476,-1.3893423263468416,S
0.10783953555117459,-1.3971914017263132,S
1.5154724611841532,1.9474268687686047,C
0.759779510489786,-1.17103040632557,S
-1.1450300098694248,-2.1207580660678653,C
-0.3067229323298322,-2.4041683810241996,C
-1.0186589972003401,1.1016350542150828,L
-2.1113687975539994,1.1805832519460537,C
1.1052413454104797,-0.9717763898487648,S
1.7170007218693257,-2.0291388111544912,C
-1.930328059616523,-1.4648824674039165,C
-0.48155241938505416,-1.6739466985972995,S
-0.880205195144379,2.4148818324952077,C
2.0221323611550233,-1.4017366701499383,C
0.22107292840689372,-1.3410374214452694,S
0.9684853376993859,1.0737710978159327,R
0.9358019432697675,2.3075877368391913,C
1.6117129846024951,-2.0640603807449764,C
0.8610644049923896,1.0645353687241326,R
