x,y,tag
2.4804379521590443,0.5933002507403607,C
0.8401829785219883,-1.373633628643668,S
-0.9583221495821098,-2.4786292310892697,C
-0.09262084695212115,-1.5993039641378906,S
1.4780242087811604,-2.264518347439854,C
0.513861996843004,-2.6036858277864203,C
0.6844448544439864,2.463931533640621,C
-0.2790745122971281,-1.5015645242884708,S
0.8670696430416728,1.0417571065495888,R
0.3821105879791637,-1.4314696099440962,S
1.6947966307391162,-1.8259072971877373,C
-0.8152200370725655,1.0386838361717103,L
2.342378384986268,1.0404458228727602,C
2.3944647842001223,0.9240754293307897,C
0.5042409103167587,-1.4906146378414007,S
2.659964529182801,0.25649530537112925,C
-2.399574484242237,-0.027609389167239137,C
-1.9135325350415298,1.535585151525026,C
-2.2227751068573007,-0.915564535630483,C
0.028604413644504122,-1.5343450330702504,S
1.9281278402568105,1.7364330889273951,C
1.1531819559773957,2.2810908802417265,C
1.9246539092561228,1.7073909957865607,C
2.0160872340304063,-1.3405502391028266,C
2.3559190684285474,1.0498579169207314,C
1.8879354878975527,1.6967829242216235,C
0.3941520766838728,-1.4014630971883326,S
0.6871618752487729,-1.2956139596874146,S
2.5686258733881364,-0.42909957534945126,C
-1.6480230750150384,1.8233616532225547,C
1.161650606879651,2.2759425102755872,C
-2.438318470660651,0.5850637821001127,C
-0.15955985166391323,2.2889647391604497,C
-2.2806509723273805,-1.1749281663518587,C
-1.3597255056374589,-2.1964503409623806,C
0.9400369345171138,2.5472829163349626,C
2.447122021112022,-1.1202011942613694,C
2.4482373271140903,0.22191651065668352,C
0.859997673925463,-1.4230698142520586,S
-2.340159195246809,-0.5258898494749994,C
0.9824672973654457,1.191140983233529,R
0.8782801766903336,-1.3296757128680678,S
2.5158408552547127,-0.29753604241576304,C
1.6731412946590534,-1.8265454494296636,C
1.3411560683536103,1.9802197474848533,C
2.2136766883856325,0.891149648313934,C
0.18321727806026789,2.502465247580593,C
0.6222850677882328,-1.3798042075825778,S
-0.9173711515890083,-1.2482208001637356,S
0.9554560564733818,1.073791548164264,R
-1.0614765544125313,-2.144471390992404,C
-0.9987159287379975,0.8097185920672351,L
-1.5129240575420475,1.9732664906737196,C
-0.09975827199593533,-1.545978300408973,S
-2.3927063730909013,-0.7423161094945575,C
1.053233538369502,-2.226148489473951,C
1.9988998744796664,-1.341464846508593,C
-1.1095909687804761,1.0816708706835731,L
-2.337474806134155,-1.3070150446753304,C
-2.5067847992273924,-0.8460046491495608,C
-0.5002460749753432,2.2997971880438923,C
0.7732092330477079,-1.387108416878627,S
-2.4741075288361043,-0.1358184891948804,C
-0.9736900670063278,1.0600618787915843,L
-0.7028382434905646,-1.4042494373714562,S
-0.1640371050898095,-1.3403555833411527,S
1.1678544786770506,0.9197151482126595,R
1.0467515337435847,0.9284438799560253,R
-1.3907893971123118,-2.1886294260607864,C
-0.35180067915076135,-1.394877674530693,S
-1.072999387121296,-2.263290595979277,C
2.197933607931968,-0.848361261763928,C
2.3134945911341256,-1.1460893138593289,C
1.6188498679047627,1.7025713641474567,C
-1.2959154189854492,0.9468408245595298,L
-0.16699847730825054,-2.5396608067796476,C
2.4615533273646104,-0.3765585491470187,C
0.3874742848900306,-2.3690404650017705,C
-1.2980633574390288,2.207029913077013,C
-2.046622068976608,1.404312615003375,C
-1.427270874526685,-1.9129289738130442,C
2.3139162522509844,1.0766394446152971,C
0.9048452188480807,-0.9762942891641387,S
2.03639825694814,-1.234973865382879,C
0.9649187786174653,2.3055148097907203,C
1.003969290561224,1.0262810622419813,R
-0.07454292657196863,-2.6312943778105655,C
2.547263143593203,0.1725609624285835,C
-0.6359337344139339,-1.3223913486277417,S
-1.898649602993105,-1.4878683772151915,C
-0.799591327468383,0.9294032264786171,L
-0.9602416072578884,-1.004806887991927,S
-0.6337405910010803,-2.2913559442619227,C
-1.9756514460911343,-1.575135222429577,C
1.0437662150517617,1.0292617050686341,R
2.578505829253371,0.546331906724701,C
-0.18262141500502,-2.26990120464567,C
2.5302405112678654,-0.14877566235533066,C
-1.0672952167507004,2.131943452505324,C
2.155944997431639,-1.0747081856546001,C
-2.0034766043017616,1.739793958795283,C
2.4841329776129633,0.298982535032239,C
0.6879848363316486,-1.384791165261102,S
-2.224497375894735,1.3434614713039126,C
2.174048749567356,-1.3157846955410553,C
1.0364857425745588,-2.2516551776219362,C
-0.5053769858340732,2.397176952836798,C
-1.3852166939592538,-2.046113861875785,C
2.3935728725598024,-1.0110342564174444,C
-1.5948670159763825,1.7645389903125424,C
-0.9738569320528704,1.1909047840050357,L
-1.6293110169416898,-1.8645111397333176,C
2.58101874073011,0.5095957329366525,C
-2.344264285797147,-0.5646245295891138,C
-2.341150949620254,0.2578194405782809,C
0.1151198638915092,2.5749153635402897,C
-0.1913190749034378,-1.382305938405437,S
-0.6258874131043095,-1.3353141261942616,S
-2.2443919303093782,1.3660447717119641,C
0.3786791911920076,-1.3256770410392829,S
-2.373414553136852,0.1720537247292399,C
0.856963156605515,0.8859261017576704,R
1.0982947115463242,1.144419504487282,R
-0.6835210550239479,-1.2638749678222312,S
2.4821889699010913,0.3661770210972632,C
0.3870428375506162,-1.4593828166959568,S
-2.299017039624029,0.40895437918218386,C
1.9412150546584406,-1.7456694144695242,C
-0.21476438826945704,-1.3210393022493991,S
-1.009125851525492,1.1188725155374002,L
0.3217839732024219,-1.457176609890691,S
2.294140104113001,1.0131119769165506,C
1.2655916714331061,2.0525921662599997,C
1.2175754707916013,2.2278155338006322,C
-2.4250849267622763,-0.08774586928194746,C
-0.9151063434645222,-2.3741910220746294,C
1.549453093219035,-1.9989678026538233,C
2.289762858860895,1.1646810752428494,C
-1.182776244500464,-1.0158819361601796,S
0.9887938449797187,-1.108130579924612,S
-1.4244209128277183,2.023185549646749,C
1.9775760425211735,-1.7060365864042335,C
-0.9449878895572354,0.9374183351756753,L
2.3275662022694465,-0.8525512321505455,C
-2.1974218305674946,-1.4917162102657409,C
2.225000970516073,-0.8191174240191798,C
2.2592772929359195,-1.2165118443744516,C
-0.9663922010531727,-1.062371731317082,S
2.4808739107521047,0.7948636778357558,C
0.2911014966600213,-1.4478715248812828,S
-0.546877465928867,-1.499406767488884,S
0.8303043359195567,-1.434885675794146,S
-0.4396595016751383,2.178530531323457,C
1.0499580518485139,1.2175939255338153,R
-2.0547342056083204,-1.7510958915981418,C
1.1227445634876905,0.9382881421823028,R
-1.6897721393354885,1.9218218519721926,C
-0.8586973708696972,-2.366196037029447,C
-2.3303131680241886,-0.8416867460445014,C
0.4549561232767501,2.3530182782518234,C
-0.7826014792052481,-1.2681312548427779,S
1.2476200627713154,1.8229743840928676,C
0.9966827583199804,1.0822067295374933,R
-0.22143838619929884,-1.4498811646491188,S
1.072360929863565,2.37883640443552,C
1.1882709689060553,2.2421141527090334,C
0.15699645905771017,-2.1702475251061153,C
-0.4470063726609264,-1.2790892924240462,S
2.588566133871511,-0.38519927745683297,C
-2.5345407847849977,-0.2244917961162366,C
2.117746842449561,-1.2830044311563609,C
2.329874640226232,0.5434714338919531,C
0.662736650833579,2.4252920731917054,C
-0.7573178627653516,-2.3981697901299284,C
-0.925269206534394,0.9810389498149444,L
1.2634880680403993,2.3374424280269923,C
-0.7927396196218465,-1.2625983905995302,S
2.387926412202386,0.8416831849390154,C
0.8730503671062154,0.9464255487006185,R
0.8693841288757985,-1.2099397504783982,S
-0.868911067002158,2.0929325682412574,C
-1.0145364360659042,1.0345603075186613,L
-1.0563237359787592,1.1147464498922202,L
1.2558906417483315,-1.9421457510891005,C
0.7760865234608225,-1.3088518139522578,S
0.10773493625023668,-2.3476042053917787,C
-2.1486272894520577,-0.8060069556963534,C
2.12688952503931,0.805099116357702,C
-0.06292647688175389,-1.5189469266131177,S
0.8709803452704142,1.0265218837468002,R
0.8882198432166031,-1.1955157672887813,S
2.3776415207350485,-0.576555588474112,C
2.2479159515089213,-0.7386065330224382,C
-1.055812131940441,-1.2005643194510505,S
-0.4060786327139529,-1.3672842907073435,S
-0.6752523211550214,-1.2932228192396618,S
1.7652430185907486,1.5430455700705887,C
0.32700860810760596,2.4441665983683656,C
-0.24714932931441305,-1.398235296157174,S
0.06864937602151112,-2.678522782269199,C
-0.995965976588974,2.3393182341634136,C
1.9332812511832527,1.7405885875870832,C
-0.927312525970559,-1.1392294009146988,S
0.5197792760443848,-1.1862485028107186,S
0.8491559951881286,-2.419813428694702,C
0.5792866641603431,2.399050745923402,C
2.278419205283155,-0.6174887169358939,C
-0.7746944994081758,2.4080892663488136,C
-0.23346694008476293,-1.4339249867212593,S
0.3590945948018996,-1.324813774139711,S
-1.7374338461685646,1.8466289860656582,C
-0.6588181792289469,-1.1763430933587173,S
0.5888656458611644,2.3673301463016454,C
1.5726488591718246,-2.0064524235802805,C
0.6830944778843162,-2.303161670076198,C
1.050212374616786,-1.1090074836949126,S
2.6266704072434037,0.2544354123037671,C
-0.8892261088026996,-2.5121939766743733,C
1.889736557872442,-1.7483931045256962,C
0.4633535050722971,-1.3422272684616294,S
1.208425093945306,1.9983173642444865,C
-0.8193814380148388,2.3196329184257762,C
2.3308908929362677,1.018622303155113,C
-1.378817409740488,2.016585056465274,C
-0.48787659526972516,-1.340443240666673,S
-0.9660378223714294,0.78379840182676,L
-1.2753958178675209,-2.1191431206619824,C
-0.7224278547430988,-2.2130585842268573,C
1.3397108372076654,2.031578417192846,C
-1.7724786419285687,-1.7030296966214775,C
0.8415314645175835,-1.231030346025304,S
-2.242569141281429,1.052208074322189,C
0.1299231570374581,2.3458299794628803,C
-0.09890835927907382,-1.4812602975682845,S
-0.731536751004584,2.3284917901404225,C
-2.569709122017282,0.014969581488257843,C
-1.4756141887751149,1.9179341933635436,C
0.7332470828771243,-2.5167051082925753,C
0.8983965599252413,-2.2921306643169537,C
2.4620505564583812,0.5452989542790623,C
2.4780183824622752,-0.3989656354129737,C
0.9290338736579623,-1.13243902809012,S
1.0956750075619721,1.0339411662934574,R
-0.6344978342287276,-1.6249360641942427,S
-2.3069213856033928,0.9904419448136376,C
-1.0127531527230242,1.123202573864249,L
0.9917926319122433,2.383796882581017,C
0.15369208440971885,-1.334669868555007,S
-0.5405933135603971,-2.4293362212816363,C
1.0204605638228974,-2.3203285769082393,C
-0.8761504253405197,2.311658716087176,C
2.356977332825933,-0.8890801622385173,C
-0.2137706298344788,2.370504246081202,C
1.0690686828794336,2.2821570424256215,C
-0.0037694866464415312,-2.4212052449924046,C
-2.391401229351645,0.3634315100346945,C
-2.5152377979143377,0.076445527934428,C
-0.6229181251735288,-2.5451534195504935,C
2.327202074750297,0.9992180079006752,C
-0.15031582940761698,2.6014882494075264,C
0.14333528394596812,-1.659946524109406,S
-0.9123505438339685,0.8482236920787396,L
-0.16729193143627763,-2.476128924185472,C
-0.8491128603660566,1.0493442976113039,L
2.423861250293949,-0.2341929438950493,C
1.9089387919167657,-1.610571436624678,C
2.0964790930047905,-1.2971558288414977,C
-2.3698771001081442,-0.4387507718745068,C
0.9434758779304534,0.9005157934790521,R
-0.7006869297883657,-1.1529737610183306,S
-1.8225391217037836,-1.6403518427580708,C
-2.2853196871610524,1.0639452444383233,C
0.22809262750463943,-1.5528773384905672,S
-2.6474335984933095,-0.5145240643757909,C
2.2765214688035487,-1.294486954503387,C
-2.2824876048955716,0.4004752587678115,C
-2.2739029746652664,1.3425246454815754,C
-0.9310605409220436,1.123221722196861,L
2.5173161255064853,-0.43344527119068743,C
-0.4990949758660486,-1.5435716343949126,S
0.011600040067362408,-1.6435699248748856,S
2.1982546305838877,1.259128127499102,C
0.7536333949416669,-1.4252075223433578,S
0.8128069872483645,1.0071305397529597,R
-2.3872657724598407,-0.3454995068521944,C
0.9643872060891322,2.388049571607236,C
0.9461361714974604,-1.3384649410447829,S
2.0044179605431975,-1.0788544640756483,C
0.19861600978781419,-1.4522436040791482,S
-2.102519093977643,1.3616261099380371,C
-0.7215039041608488,-2.5627085368569116,C
0.6874204698051851,-2.453576996336959,C
-2.0246964805546304,-1.391687183250786,C
-0.6209168416462498,2.4487606771225976,C
-1.1766385238440245,-1.1584167498263473,S
0.3686659215942386,-1.3300826018414353,S
-1.1239841993366033,-2.2292614983688925,C
-2.5529148401413098,-0.6751039775679211,C
1.7234400742038662,1.8191836283640332,C
2.277459466579893,1.2099462011755509,C
0.8990924958877389,0.9472421473503796,R
-0.6149639419277794,-1.3012663728955713,S
-0.32921550765213614,-1.5219509911203675,S
-1.5703084257860995,2.103892166458457,C
-0.0970344425188095,2.5350886157873895,C
-1.809076944194963,1.7428612432478146,C
2.300357439919011,-0.5804929272213568,C
1.8567998978720215,-1.4024784400200814,C
-0.09561955170313557,-2.7228591855055106,C
-0.21634475537985,-1.439092854053445,S
-1.9015775661763659,-1.6854412983056832,C
-1.2406543937048389,-2.1031048890291535,C
-1.2513041173325785,-2.1598799889620466,C
0.888529021225948,-2.3008848810469176,C
-0.7923385467574909,-1.190682274733533,S
1.176967165489707,-0.9779285872079159,S
-2.3122592344933603,0.8897782403319853,C
2.357283726935975,-0.8680689236008844,C
2.343910338055208,-1.0216630925426102,C
-0.962688583938861,1.0587729367319296,L
0.14498114686532343,-1.4525599235636346,S
-0.06788812221279662,2.5447356794138636,C
1.1902613827961848,-1.0327057661706753,S
0.9499607555277572,-2.277604983055561,C
2.077124865486469,-1.5688235179716243,C
-0.45422296102218856,-1.2558373573804327,S
2.1558859348735333,0.9951766614192251,C
-1.0015071369708528,-0.9453912376730027,S
-1.1056060588427257,-1.1092864521115973,S
-1.9438040022595446,1.558019118311541,C
-1.2472512200018993,0.8439447257276844,L
-1.554472769228342,-1.9130524028931262,C
2.486167291692588,0.8214977297788685,C
2.348079017932119,0.9038469641070845,C
-0.8353944635866062,-1.200320145698021,S
-1.2017752567203626,-0.9855422790573832,S
1.6497809526798366,2.0122492062723962,C
0.6846850022192613,-1.4694170417842134,S
-0.50505068821999,-2.4670686268825928,C
-0.5370235443379191,-1.3715240450313138,S
-1.4048465968206605,1.9476951779364982,C
-1.9767702519706871,-1.5512336275514955,C
-0.6893968974815031,-1.4753188595654365,S
-0.24365675220763408,2.439876141483441,C
0.8617949747504746,-1.1255575714955997,S
-1.007571247865758,0.9289277133076541,L
-0.8800340030274056,-1.2389380519375779,S
-2.6208145511488246,-0.16060420506148732,C
0.5723679702942892,-1.3296627967780277,S
-1.754973653687246,-1.5734795845800829,C
2.3677755943751153,-0.664187726300626,C
-1.6839055106569338,-1.8950529199666915,C
0.9803973870094406,-1.1867452727689025,S
-0.11354591960124011,-2.3281220228954935,C
-0.8759676065310226,2.2656852278841266,C
-1.0631660705434982,-1.2892887088015876,S
-1.0548562331734428,1.1459607018746047,L
-2.7122032247239374,-0.14392592505231197,C
-0.2862246732857644,2.6330753891127476,C
0.29516153936613626,-1.575271250582633,S
1.5279213637871454,-1.9018184594872776,C
0.5681672857306325,-1.3389310356851079,S
2.4066206831970893,0.812137713933383,C
0.09308611556469194,-1.6267865435559188,S
0.38999625769306157,-1.590858300429303,S
0.15366495116122225,-1.4377863929911259,S
-1.7952668449326543,-1.8437764387417137,C
-1.615014432946345,-1.7607628669691557,C
0.8628671708219482,-1.2941027389236615,S
-1.2487072042195346,-2.279588541809559,C
-0.8767858779964777,1.1235989150213934,L
-0.3238791881105642,-1.4645640188172495,S
-1.92854647111781,-1.4054379763149456,C
1.9914081259873353,-1.3778740918859278,C
-1.1330014692269097,-2.344203264092603,C
-0.9206597908114216,-1.05870305848638,S
2.395112200402385,-0.5858204432574309,C
2.4361466580706925,0.1992142261255525,C
0.33376469029535916,-1.492881771322269,S
0.014290692081070373,2.4502217717991788,C
0.196546435633825,-1.5803425620864229,S
-1.017665880105428,0.8924009581107138,L
2.5954259693979678,0.3014571484529462,C
0.03406174926827164,-2.6303235538814524,C
-1.7939077740764162,1.8027749573220833,C
2.5918265420198883,-0.25849075638021995,C
-2.5512229792795575,0.03520630861349941,C
0.38359164762294196,-1.4685378898168866,S
0.9420396635588004,0.9921676683021787,R
-0.6780835202068396,-2.3495645168564816,C
1.6620780839003282,-1.9056194919218923,C
2.5692097987700073,-0.03876238045039228,C
-2.3577555700840547,0.050407318775176645,C
0.1361146689382477,-1.54726254904086,S
1.004131564082182,0.9466688510113883,R
0.8134629766017832,2.462951421636202,C
-1.4796118423192515,-2.040799355507465,C
-0.9464444497786644,2.295562534528849,C
1.7475503330071853,2.0718549495065393,C
2.516394309825891,0.6320906639930957,C
2.0302369353663043,1.2753041107599725,C
0.5304986503065511,-1.3365824960808146,S
2.3300041880619373,0.5226997903371797,C
0.43322428842150407,-1.4972180630915888,S
-1.103389603492151,-0.941983224022793,S
0.648249873872063,2.604661281074959,C
2.3876028421653577,0.6881808851771419,C
-0.8907307186947313,-1.1877619314513848,S
-1.0774983496634127,0.9956453494518922,L
1.0310042883287236,-2.4231538050980967,C
2.1541631727388655,-0.7506006823667083,C
0.6136678002038828,-1.4201920401556571,S
2.213801314601884,-0.6615344656906776,C
-0.9677137775899232,-1.0559558527898887,S
0.8630339230559421,1.0549231223783375,R
-2.3471621365944912,-0.5581150916914945,C
-1.912449053611134,1.2229642615237037,C
1.0577855307962993,1.0224129412417895,R
-2.441354378123804,-0.7632254534905697,C
1.0045017109566763,-1.1425483001684658,S
1.0497558645954355,0.9389864433001474,R
-0.5253647458185303,-1.4310145909127636,S
0.9776549430615266,0.8811100908888759,R
-2.5669544445362904,-0.628399761770482,C
0.9371932811363423,1.049387035273963,R
1.038216104893995,0.9566364920391776,R
2.523745798099329,0.40508726927651395,C
-0.4892347416244122,-1.4921959289469715,S
0.6558996435629565,-1.3720721924924126,S
1.110087626087951,1.0291971453215016,R
1.524099572645197,-2.030864825522427,C
0.902261923010271,-1.2369106382827764,S
-1.042011527901749,0.9264322392471889,L
1.2746879528309423,-2.254917812723405,C
-1.8351758495868118,-1.6238303881043576,C
-2.347659180508364,-0.4368384920496959,C
1.2155467208754394,-2.159153221419592,C
-2.4347515663059807,-0.1913555410903725,C
2.456854163659041,0.3349229764794126,C
-2.189670370349114,-1.1743213525928236,C
0.696678201882303,-2.5791386870318886,C
1.8633447753405648,1.6564605197230593,C
2.3387052032257882,0.9360725952380997,C
-0.15611797825258625,-1.5429582219897862,S
-0.8540235795858138,1.0551789982450805,L
-1.086422540747461,2.1370985657591577,C
-2.301212760831812,-0.9587404597231007,C
0.6827476302418514,-1.1713878700938132,S
-0.3886498679271972,-1.3192583189832443,S
-0.5508327825206019,-1.406671029096029,S
-1.1357048399139593,-2.2648798901861995,C
-0.7782543917143688,2.249412139408147,C
-1.923755994806739,1.4591376880485816,C
1.067233265359977,0.9649957826629811,R
2.0549166398094,-1.2673910742813483,C
2.000643718057015,1.528053951132116,C
-0.3352220967460557,-1.4477873482131303,S
2.058971213571306,1.2794203107010496,C
0.9989336008096047,0.8949051662668795,R
2.2142820110649173,1.3316225306205192,C
0.8163465487669628,0.9438405018890559,R
2.4170077652510797,0.2506207681618546,C
1.503308611477573,-2.0887957618399198,C
2.5107946550181857,0.3653198301765284,C
1.033163602965678,2.2716311608831776,C
-0.9825925313664108,-2.2881249461723367,C
-1.9861219303587687,-1.7972462833140002,C
2.28088383967747,1.0030182298556725,C
1.3231974836948324,-2.018120630086188,C
0.3625462919499144,-1.3753276757405695,S
-1.9017078151542957,-1.7155234733626223,C
-1.8728538325014223,1.7163557098478361,C
0.44772977030831934,-1.5286817123818361,S
-0.9036624230839462,1.051809446437926,L
0.25675235822157094,-1.434716994600816,S
0.07548614487361087,-2.4448986162747803,C
-0.749516258516569,-1.2984516959049723,S
-1.7804549949087172,-1.6589590549348394,C
2.0777948437377796,-1.2845058080721312,C
-0.4592689382498037,-1.4069625056204642,S
0.7595208777156908,-1.1501475003956598,S
1.182581241930851,2.361964143242272,C
-2.3880679641407054,0.21825323872674993,C
-1.7526746851940838,1.505139499862284,C
0.3839627955641878,-1.3584400109946244,S
-1.115167521343786,1.1180076922940108,L
0.578943388509016,2.499390005980546,C
1.1893236237233265,2.2390111105636397,C
1.9918638389851648,1.5745760594751181,C
-1.2130609853277452,-1.1749964208890047,S
0.8417851824323447,1.0649111989538713,R
-1.0394079823232725,-1.0250181274091443,S
-1.5076739744364869,-1.9214298624507697,C
-0.08562461549040185,-1.5309197835617958,S
1.042964608968517,1.0293178300370078,R
0.54950262061655,-1.3604165431543511,S
-2.2358664088023725,-0.9570023174591331,C
1.6452154194125026,-1.7814429856325702,C
-1.4981785897435185,-1.9667531701238994,C
-0.5025803849672592,-1.2279656134737538,S
0.0591547840375117,-2.6967336250638083,C
2.491649256589033,-0.27362353032777337,C
2.2450381046523216,-0.9069098847788293,C
-2.3385659934434773,1.0059975701665367,C
-0.9967610333768299,-1.2009402835538419,S
-0.9746335218517858,0.9913343451792334,L
-1.0406485254893265,1.097249330922456,L
-2.2001327553514325,1.3679679017240234,C
-0.5972157716076352,2.291499427598601,C
-0.6943792126054925,-1.163720182097422,S
0.3112187502409648,-2.467791469646121,C
1.3969534166415605,-1.8261631029155565,C
1.9495670830935963,-1.5744849948415527,C
0.9928278384726882,0.8946166780006898,R
-2.432843387559784,-0.6198615010094863,C
-2.2603958915199205,-1.1897439350095778,C
2.3188120256491933,-0.7524282729445289,C
2.3349040356195445,0.41347661309240624,C
0.4936174777369654,2.3735825893726457,C
0.05291077424921509,-1.412871036785076,S
-0.5825568695448339,-1.4033261158192596,S
-0.7347734412280876,-2.5797492341271733,C
-2.2224536781218545,1.2900285805563283,C
-1.8362819498218579,-1.4088886235698028,C
-0.2249373568286314,-1.3641344547717529,S
-1.5077212789451908,2.0409182349297748,C
1.2281114635554093,-1.0393523426628484,S
-1.1619347045801487,-2.1766584115293344,C
1.126049224334246,0.9526563701036767,R
-1.7355422967807068,1.7587446112915457,C
-0.11551157740728481,-2.488486223459954,C
2.149214188943575,1.2397930394765926,C
1.9594158876822148,-1.296920527016791,C
-0.9979130938310394,0.9767892524982836,L
-0.8305973742194819,0.7926226000734937,L
2.216042952939271,-1.0404259422497908,C
-2.377173425236231,-0.45533359842098703,C
1.74808962912069,1.5341704240166611,C
