x,y,class
-2.509717803893763,-0.4588264762317919,C
1.8750470775155403,-1.8354220153268084,C
0.3159783176815052,2.5070486388069138,C
-0.740731110206936,-2.059512229421541,C
2.273805555009883,-0.532134571922546,C
-0.5884800393101844,-1.3822391522502249,S
2.4791190485105905,0.08420103420465418,C
1.8895788566573426,1.4866220614753614,C
0.16580978738373298,-2.5339396077220826,C
-1.5126795931287726,1.948265917205958,C
2.4800842046340676,0.6308158256416229,C
0.22052191093823564,2.557122032187863,C
1.1029897951333898,0.8411641191215253,R
2.2390294184524118,1.311375420961549,C
-2.2639649323333395,-0.8052616627012505,C
1.0950271590766552,-1.076369735937775,S
1.6663032767606893,-1.7764296077980413,C
1.5401772910499596,-1.9464983830221119,C
-0.7796247292744939,-1.3287117515602413,S
0.24331377887604208,-1.4804433784977127,S
-0.42129257859514496,2.5421278039311064,C
1.180178645489923,0.9969088605652855,R
1.4664241212363358,1.8941297855341015,C
-0.10149726736643735,-2.4993314430429616,C
1.5147242624960706,1.8790082191625381,C
-2.1700685725450963,-0.8747822042453746,C
0.056698558253582956,-1.526616974169692,S
0.15648120954709072,-1.4757422083649685,S
0.9022451479283674,0.9980358371057783,R
1.2336149705019457,1.0170778013088748,R
-2.019687946837446,-1.4558270463849539,C
0.0032836623880065697,-1.3763727855866112,S
-1.3745835631735308,-1.9105266387333053,C
0.5820425286304814,-1.5315139835156415,S
-1.5306428359392408,1.865911228098559,C
-0.9171168653401557,1.1318790343057457,L
0.4358679397572359,-1.3647148116202685,S
0.7581651594657336,2.465969002048709,C
0.7127651711374965,-2.289231574554848,C
0.4794903939401174,2.3028232205232704,C
0.3983919944715342,2.370151169794365,C
1.1569109556432382,0.813519368541938,R
-1.9253283776920351,1.5231922395190525,C
-0.45648533200579966,-2.558437984933374,C
-0.6089023136393141,-1.041586965955522,S
2.545308892971982,0.15745309881867392,C
-2.4181345151634197,-0.8683949157442045,C
-0.569425820617081,-1.300549609119611,S
-1.050673139050986,-2.2696246766958845,C
-0.41223333286141445,-2.3668690157022434,C
1.5262270434004914,2.0540941836119404,C
0.7679927955445064,-2.4799918482461702,C
-2.5401863965700193,0.20150850950478935,C
-0.3338933108098016,-1.3863146968573288,S
0.5383547250033799,2.3621122006325366,C
-2.261577707724182,-0.9690156056072112,C
2.4569820576749377,-0.7567730899238742,C
-0.2037363149968578,-2.510727437157375,C
1.9067883714105056,1.3286261000819335,C
1.888415860117483,-1.4388085137593511,C
-0.965310176324044,-1.363968407913746,S
1.3212801470512554,-1.9913769021745584,C
-0.9328452860357301,2.214694514264177,C
2.6356997347540503,0.11695814703254989,C
1.1046749619567784,1.006153605618239,R
-2.230922319774155,-1.1424658615421337,C
-1.030617166447005,1.0679957257614838,L
0.28621621418897575,-1.308948059663667,S
-1.1099031406337805,0.9786534021059997,L
-0.9721371727913316,0.9738641491894663,L
-2.4822095293510236,0.037204427035655206,C
-0.13933031056732845,-1.51603636366936,S
-0.5277010531169664,-1.4265504632587211,S
-1.3514725198851008,2.1524308647597485,C
-1.1591427164554702,0.8347984777748246,L
1.3138675289869737,-1.9938091885055744,C
-0.9497122770278809,0.8853888559343094,L
-1.5939587722959356,-2.005816434144809,C
-0.9428488030769668,0.9776902133480881,L
0.439720040101236,-1.3490657357785443,S
-2.445612528606494,-0.6011394387580404,C
0.9519601974207169,-2.2896620397814633,C
1.528735824817319,2.1204118101842977,C
1.7893955226771887,1.83130108442323,C
-0.3462804559359917,-1.5488897019220382,S
2.3391535411302824,-0.7782417657105126,C
-1.1404665309514557,1.0360528126727393,L
-2.155880216184894,1.3938028263086968,C
-0.5664743837879952,-1.4533534262230055,S
1.708859810737063,-1.7719345307167234,C
-1.0150585696883394,-1.0826385070106779,S
0.9340303234647037,0.9995914648186031,R
-2.5043464554198582,-0.7332520086795564,C
-2.5692265151369256,0.10991555258232055,C
0.8747364953654719,0.9659530810225544,R
-0.9967299003140798,1.0901398908810354,L
-1.0371604747999092,0.9637536705904708,L
0.8259557146078036,-1.2661638455983693,S
-1.1213978920231138,-2.0316407448666984,C
1.253622111788106,1.1339939593565276,R
-0.26231600785139214,-1.4575236077863498,S
-1.5046962439336296,1.83053854975429,C
0.32965167602098694,-1.426459618487409,S
-1.1116725165987829,2.1435220849041783,C
-2.3869246664143566,-0.714045128498302,C
-2.633818945232031,-0.3328298359277763,C
2.5228190214543216,-0.31227232067431243,C
-1.2303554573902835,-0.9428590716637157,S
-2.2430019281450133,-0.6964277971004236,C
0.9917993902569784,-0.887043641699394,S
0.7907618406789408,-1.2925689992023195,S
-0.8089363790067091,2.518673787449136,C
2.14000798563284,0.9619244293790868,C
1.706758453891677,-1.9287226694793846,C
-1.076400279867781,1.1719608255333251,L
2.25199355254257,-1.3740143016961734,C
0.11545056828995597,2.3172387996785138,C
-1.0328767623990796,2.096638886629188,C
-0.694373040067949,-2.246393334590192,C
2.071230713034631,1.5299266567139953,C
-2.3816118896788105,-0.12141751831573815,C
1.0418384322587717,0.743563697945388,R
1.626130445967243,2.0339758455276176,C
1.3781955736972538,2.203684787662154,C
-0.05319413031969133,-2.5777040291497877,C
-1.8272222919857963,1.617831780075326,C
0.28959042416622927,-1.5090536888581274,S
2.384670556181115,-0.19045180357696956,C
0.011564031291062229,-1.3795210742323274,S
-1.7262956980127053,1.9207875517708657,C
-2.002901667593593,1.5224228139104596,C
-2.2502053640518116,-1.642280831449416,C
-2.280820486609006,-1.1119878816106499,C
-0.08355123866807905,-1.5043282191797351,S
-1.093253546709812,1.1541580586387883,L
-0.9179036366840283,1.0513720240243745,L
0.021861500043982154,2.547977939620468,C
-1.1578856608626023,1.95843589622026,C
0.2816137777389839,-1.4111841860212984,S
1.2686246481774726,1.1535097956275084,R
-2.2133972082736024,-1.110175404543277,C
-2.314964491614391,-0.6086103260108983,C
0.29776768446668395,2.4729949278061216,C
1.5208386040407167,1.8628481319433996,C
-2.238846075289286,-1.3884037271024285,C
0.24264493834848866,-2.4320776254479055,C
1.037868043841788,0.8071436770933177,R
-0.9035322320230859,-1.3453526185300801,S
1.0463785530028826,-1.0328019140772242,S
2.014133496827629,1.6647322360436967,C
-2.315594084228759,-1.143036136993772,C
-1.0608321075290745,-1.0033780703836968,S
0.20048979392579663,-2.5237303110722995,C
1.0065708049013022,0.9763828473958621,R
-0.35771582761329435,-1.3728758461549644,S
-1.59915515783508,1.9422833221183142,C
1.0477287357392593,-2.2781231331693714,C
0.806781682709296,-1.1908814620829975,S
1.2997509386083788,-2.0262478381934628,C
0.5104181946215509,2.6294068505580084,C
1.7331488288286132,1.9056790220414122,C
-0.40095704270683596,2.391228988164124,C
-0.17989146697808717,2.4356095772630364,C
-0.051263809889326876,2.4385111116753,C
0.026980893841557024,-1.494058277257863,S
2.4431871632160465,-0.41685441199204165,C
1.0255046830767047,-0.9879288142437621,S
-1.2852355346217812,2.0215890331104096,C
-0.41456886368177787,-1.363701295937358,S
-2.4312962322506757,0.19995715631052333,C
-2.1288276919519555,-1.114443194574827,C
2.097460591024248,-1.334565783816287,C
-2.416783062201039,0.8322757534567485,C
1.3430463770485415,2.074055410554856,C
2.4811993750710806,-0.6958767704604061,C
0.9380169322769161,-1.2394369480310683,S
-2.2906396710493273,0.5089747426914902,C
-1.1682352550893176,0.9879318970093212,L
0.18039318067336318,-1.4762312051993456,S
0.8776775667148743,-1.1353962506347113,S
1.1879936849111632,0.8787715462459775,R
-0.06925768044645574,-2.5547555064088825,C
0.6519094917796789,-1.2889466441250164,S
2.3617165516764267,-0.5374444202460403,C
-0.6343496020932466,2.4790344664224175,C
-0.9079187297135312,-1.2141274826985509,S
1.8881727699348063,1.525998396213691,C
-2.1985252640687967,-1.2200506551872947,C
-0.8199971064975228,-1.310174233715228,S
0.678494441855158,-1.4367779866047672,S
-1.0692347763691696,1.0264923019877739,L
-2.4717646245138143,-0.44766030665609563,C
0.8803280832848468,-1.399492790270456,S
-1.033868933004727,0.8929117713810276,L
1.1855815405783074,-2.14071864337618,C
1.0359295214609918,0.9256753297077226,R
1.4763533686963461,-1.9394744627746001,C
-0.00033085736166693706,-1.5688409152419904,S
-0.8926272642309682,-2.181013152376797,C
1.0541909715042492,2.350828888964557,C
2.275758294304157,-0.9764172262244971,C
0.9828877619963123,0.9899733980022125,R
-2.349084305381584,-0.9309389948580175,C
1.0181877445308671,2.3699927993636014,C
2.4229873977021823,0.6755665932618364,C
0.9365551263690601,-1.3104874945144924,S
2.159489028422192,-0.9355125886308444,C
0.13425770538316584,-1.4091736307419938,S
-0.8697325472016847,-2.315534162302573,C
0.19300325090192735,2.662839502181166,C
-0.4142793687602553,-1.3674136062851139,S
-2.0300766774987142,1.4275881882875106,C
-0.9472556468682346,1.0447817841576836,L
-0.025049918262467212,-2.469900680035193,C
-2.5326455805861663,0.7415917357639933,C
-2.289577138907362,-0.9103627443880444,C
-0.3369672677115338,-1.456060532041764,S
0.00978386106869972,-1.4523773014348993,S
-1.373739285990037,2.156475191577248,C
1.1244510511754777,-1.2832485831014229,S
-1.91764626125216,1.0393277818224296,C
1.3474445379851985,2.1578316943501243,C
1.6694359276082182,-1.8670491305894756,C
0.9383955391591835,1.0187711552364245,R
1.9798429884546938,1.8150979945857066,C
-0.3536937245250681,-2.472266473452936,C
-0.5003407624262309,-1.3220805634745627,S
-1.1060379352269527,-2.2122936118921275,C
-0.9038279455640917,0.7812677304946858,L
-1.4348333735479042,-2.0386333666243455,C
2.2671429818817823,1.30209923242057,C
-1.3623310275328635,-2.2253990395414256,C
0.1948999309910507,-1.4194528098249188,S
-0.4498159123904882,-1.4609256033751907,S
-2.3079600199607513,1.0539064569506824,C
0.932104731266468,1.0785782427132995,R
1.2688511223606358,1.9694958792031079,C
-0.9653740841424335,-1.2263788505310533,S
2.1635451595949506,1.231430357886038,C
-2.4655208924456398,0.5416275110255002,C
-1.631717309786761,1.8917372441866334,C
0.0182036543392246,-2.47159445309402,C
-0.6402775877224149,-1.4543198892186389,S
-0.5871171230176911,-1.4885218469426833,S
0.9295556723908244,-1.38296397052419,S
-1.042292120633653,-2.4179566315073364,C
0.9493396979147849,1.0898168394294487,R
-0.14679590963772915,-1.2868601361668255,S
1.0834938957798816,-1.0290496324767775,S
-2.2959973719532973,-0.9455148475989427,C
-1.4423892384302524,2.099096019268191,C
1.023887314715891,1.0567168598588916,R
-2.269469270707403,-1.0665594054446723,C
2.2388230213158864,0.9129682651082575,C
2.640844104200218,-0.6232577289634861,C
-2.2927824194311204,-0.8058021466406596,C
-1.5642756830082858,-2.0575867516923947,C
0.5436654109304289,2.4576508727099093,C
-0.4454739263906585,-1.5841815419453744,S
-2.409894752342783,-0.7629793169997571,C
-2.3295734271089996,-0.2962673696611326,C
2.3520791021308423,1.0711991130566667,C
0.9760610456902973,-2.3688315727420672,C
-0.9489185749660887,0.9242690871292939,L
-1.361869042835057,1.8664805646088216,C
0.9805501465644625,0.882174633022432,R
-0.1891315867065573,-1.5314469803078554,S
-1.8055392460129365,1.7112178995012224,C
2.1685731194455906,-1.0115584736460177,C
-0.153649992305652,-2.375961018883966,C
0.33782492030739397,-2.6139877070560953,C
-0.606311838875448,-1.455376081840581,S
0.22662252437323066,-1.4365866329931152,S
1.619258222599689,-1.831124805650466,C
0.19248055625783222,-1.6805134498921028,S
-2.3498627411008797,1.0410201339261436,C
-0.8975807586902499,-1.1326417945429539,S
0.519990106690481,-1.4260882573942277,S
-0.9340079825983242,2.3145028690639085,C
1.7392978182629815,-1.7129971877884629,C
-1.020576804163615,-0.882213777984151,S
-0.5216792408109429,-1.4782562770053012,S
-0.701808326191663,2.2509572427287403,C
0.8133212567171711,-1.3582622300273148,S
-1.5722235720881164,-1.8769014098947168,C
2.4907369328977773,0.6845123103700285,C
0.9633758619108904,0.9257495135815266,R
-0.7464418937520072,-0.997984019107624,S
-2.3519029656191415,-0.49182783725972623,C
2.455949124267592,-0.3035041248459254,C
0.34329615751085424,-2.4623012857317694,C
-1.926467458779265,1.3519794525933773,C
-2.4549197711104176,-0.00660389135271232,C
2.4755958623033885,-0.39154773678652194,C
-0.9810303850080563,-1.3369755458422226,S
-1.742500556088423,1.9904753626182505,C
0.036020387481745596,-1.3051456890053055,S
1.8249660993018089,-1.7580175989269602,C
-2.3687006087229423,-0.5637684665778704,C
1.425142842602739,2.168278097065304,C
0.240457472829587,-1.4694762044229515,S
-1.9685063989697824,1.5234369036633968,C
-2.5589948602681933,-0.04557164408441823,C
-1.4239783442552636,-1.8943571824929328,C
1.3085846451259355,-1.9774698769929633,C
-0.9020088058505992,1.0506690708871103,L
-2.468175249808286,0.2825762400758876,C
-1.0131541302525946,0.8938186108099733,L
-0.721816315567226,-1.2666454270757812,S
-1.177015111976055,-2.3297124788363246,C
-0.9530226556874454,0.8868955239630448,L
-1.3880957134736793,-2.212500805278873,C
-2.5364210618159015,-0.16306937100607943,C
-2.467093418592945,0.38643462385590144,C
-0.484289674626517,-2.38630669813716,C
0.9444521131670671,1.1255989925462313,R
-0.9614522564838344,1.1758060616940178,L
-2.51312068391091,-0.5320067100974473,C
0.9177966648681032,-1.172087825092907,S
-0.9770196508782849,0.9418225026385547,L
2.082150164571103,1.4951047844184977,C
2.089318486302822,1.4729864113346496,C
1.5055061284437683,2.2213959873203546,C
-0.9247908019330106,2.372242098422464,C
-0.04796659370373969,-1.3876695859644648,S
-0.5853981820581052,-1.3929651728305896,S
2.155272268260244,1.4163170410380972,C
0.9188090774140977,-1.3576131021361726,S
-1.1468318399988788,-1.1799686485154062,S
2.5334443745148096,-0.07359219143033785,C
-1.0174243584894593,1.067442139782607,L
-1.625239472006933,1.7874073416892762,C
1.046986411105852,-1.0958856714990448,S
-0.1509215729388176,-2.362018968202128,C
0.947778446976904,1.024198012485778,R
-0.8623695892914857,-2.4937846962526944,C
-2.23887589047709,-1.26330876528345,C
2.486802845222446,0.4192130671878605,C
1.0491924485270097,-1.2331598321983968,S
1.086030916973115,0.9648063954435316,R
-0.13146943274241768,-2.605079435673281,C
-0.6283038111788644,-1.292497315085832,S
-1.2010225334705362,2.163373728369696,C
0.9597060019347934,0.9177111149238131,R
0.03737148905117443,2.6307715591673047,C
0.9893390915859228,1.003876837914973,R
0.9140285199180982,-1.3774689021249433,S
2.107738619656448,1.3425796180413558,C
0.0609760564641126,-1.5872050850761592,S
1.0428493146485869,2.262546507344506,C
-2.491437834773664,-0.6709231502983753,C
0.9605500707143648,-1.085270117334855,S
-0.5781265352188298,-1.3408143544101958,S
0.3396823533711849,-1.3448978680387909,S
1.637320286810781,1.9118059828629002,C
-1.0730671460079246,-0.9701442083748755,S
-1.0175131919858627,-1.0727902626217916,S
-1.3666217447284223,1.8260107555638736,C
0.4121268734166378,2.3707913699058834,C
0.8790499544677371,1.0237637443671344,R
0.8377743419590614,1.0347008543763878,R
-2.0095396355483226,1.428402597850102,C
-2.550614065181189,-0.6317174054670596,C
-1.010166903606767,-1.0899897616991197,S
-1.8859822643443702,-1.5821382045158752,C
-0.8730194484814583,-2.3876918348351084,C
2.3520597404136883,0.8629480555635979,C
-0.6348784851968733,-1.5167124356475459,S
-1.9359475302236144,-1.802148882386232,C
-2.4363498811985074,0.47902637607791293,C
0.8393432863566312,-2.3348072939689013,C
-0.24351765388427285,-1.440789201479428,S
-1.5601661901671648,-1.9302985651385502,C
1.9679258532821575,-1.7736982767215985,C
0.1776013506642494,-2.602374818435001,C
-0.21252753279811842,-1.4684270724024833,S
-1.7868158275308526,1.5621919859674795,C
0.823443018559226,2.221653742193451,C
-2.440492097799487,-0.05797062625907735,C
0.813075857991002,-1.195182506326048,S
0.9924672770852643,-1.1303255315002774,S
-0.9793757830915916,-1.143650998573293,S
-2.186192460308286,-0.988055031309656,C
0.8583989545387095,-2.3544679352127673,C
-2.2503775418481986,-0.9358305031912971,C
-1.1055428758013712,1.0826179450306321,L
-2.5607252425984846,-0.20324302710037553,C
1.1374382581092006,0.8801218609187177,R
-2.552067634535158,-0.2772363373485645,C
-0.05081662867862576,-2.469837466172789,C
2.48713446698866,0.5785861883056701,C
-1.3653125111878628,2.0070339729355653,C
0.18244907422117645,-2.5428789741792293,C
0.1277166376018577,-1.3082572541061794,S
-1.3592121685792105,-0.7307094140702877,S
-0.32169997387073757,-1.3964214647624582,S
1.3168665297169817,2.154189370051691,C
0.2185576519550586,-1.5741513980262152,S
-2.524129858467419,0.37849833958719464,C
0.9010549772522946,0.8192004846883102,R
2.019001867412295,1.3265294730381516,C
-2.2933016560592847,-1.1057658094814804,C
1.4921136085582392,-1.8856069272862486,C
-1.0470226316547067,2.2804836273737465,C
2.5343179759872436,-0.24337899707709387,C
0.8710909336388073,-1.250214067102979,S
1.1039101892826415,-2.344509453684675,C
2.3666817071495334,-0.9516825747568305,C
0.5697091377103126,-1.3522859768164832,S
-2.23813487715164,1.0555677858349068,C
0.07825351734792263,-1.6190872014428561,S
0.588299811102551,2.551324714491769,C
-1.1977355928177142,-2.1874303697269077,C
2.4202517788088924,0.04528414865429689,C
2.0623443550757394,-1.3746023067731843,C
-1.7902041724979332,1.9193859962685154,C
0.9039918931120062,-2.276646878723397,C
-1.5706277832834683,1.953586516021037,C
1.406222712013882,2.1620014646224464,C
-2.407054122681648,0.16191843878057818,C
-1.2374457923603261,2.142259618029636,C
0.6487349770950592,-1.3747500155083947,S
-1.0106697472570287,-1.141969239427595,S
1.0497922347049558,2.1545346985811893,C
0.7794466121826638,2.352525266067297,C
2.233156591647829,1.0128295624224573,C
-0.7221386290239921,-1.325566688522337,S
1.322869748213631,-2.1562437548330697,C
-0.36902662425920935,-1.462733227101579,S
0.3371093456832658,2.518514038382598,C
2.3176801000872564,1.1338030601566669,C
-1.183380832128392,-1.1663194132339287,S
-2.341161083978779,-0.2618861355229355,C
-0.7982846327228269,-2.333586646136973,C
0.10771393829686395,-1.461314662117785,S
-1.0881361809092536,1.0844302124845393,L
0.7340379532888088,-1.3224093850891865,S
-0.7325515682809902,-1.1654905758473395,S
0.9870663564800073,1.0932433396936185,R
-0.02302641194495813,-2.520568624506122,C
1.1955651467498685,-2.0512988158253895,C
2.4245514578254848,-0.23465921472913626,C
-0.7385295659790005,-1.5226499862179999,S
2.4354491716925057,-0.1407665881175575,C
2.689462003864335,0.2316121769576538,C
0.6527788383187784,-1.480647490031595,S
-1.0708406032901219,0.9777702043197614,L
-0.9786887338621469,-2.3298136189648857,C
-0.8676638770739121,0.9097733103716963,L
-0.44246062235278616,2.5388005473065554,C
0.9375816608665054,-2.3815817494079243,C
-1.5522847681768166,2.0018746988524465,C
-2.111210272709961,-1.3409457182348257,C
0.4204212624202888,-1.543292756674188,S
-0.6196504083188848,-1.259970079112428,S
2.2340535738408565,-1.173391416300062,C
-1.0589289107654802,0.8899356054732184,L
-2.2132202894277224,1.311113415410688,C
2.4744525675441555,0.059666528119573924,C
-1.1163206011321958,2.0101403139278036,C
1.0035391981469481,1.1114424572324217,R
-0.25194018031312293,-2.3173628045593277,C
0.9001759571055712,-2.436584610736902,C
-2.2148233030843354,-1.262534109216951,C
-1.8979316654390999,1.404853561554717,C
-2.2536996313661675,1.1836575368029256,C
-1.9794570675841408,-1.6279255614666408,C
-1.9381155042374738,-1.3912261514311497,C
-2.1550546074776498,-1.2368188374691274,C
-1.0244228337960006,-1.0742634292735076,S
-0.332239224175693,-1.4290466448617198,S
0.8567788306889674,-1.1949462151397092,S
0.8778608496368256,0.990550417418298,R
0.36744435506030926,2.7792992751076286,C
2.5924106625973824,-0.11877750821297675,C
0.8085561024058292,1.0839027700471844,R
-0.8901921613257933,0.9798841482062126,L
1.8052298811948968,-1.4403877868361623,C
0.3263235353789285,-1.474525455318453,S
-2.48609861187953,-0.4261174069849928,C
-1.056716627473785,0.8512993234158022,L
2.2376943234305036,1.1421334311391405,C
0.061642578670204735,2.5086660575674578,C
-2.6303153776969337,-0.1546744492251681,C
0.7924394801199635,-1.3048300989529626,S
-1.0262286262475904,-1.163829157448479,S
-1.2705085544548569,-2.27509983937893,C
2.427518064843966,-0.4700339349103312,C
0.6550267967035833,2.4385820123653117,C
-1.1386250235872908,0.9751093038891673,L
-0.47395351716912265,-1.5051247881212377,S
-0.37913809558821254,-1.2854222698494198,S
0.6099200528263677,-2.3642521437566755,C
-0.6256743027175627,2.1779460358871416,C
-1.1048370122934035,-2.3100492123331904,C
-0.6354514230989852,-1.41100044191237,S
-1.6885046341214645,-1.760459273845476,C
-1.1832451730698703,-2.404454670876025,C
0.5557443048428793,-1.324714117026456,S
0.45737769967239666,-1.4169525654997803,S
-0.033050460534048,2.5225775820913787,C
-1.9429947850466365,-1.5265564650452936,C
-0.3637187213175306,2.4103685599521056,C
-1.0468860657580126,0.9851154224349996,L
1.6602397412812258,-1.705852755985317,C
-2.075234789805146,-1.468682934603742,C
2.092727157748634,1.6285156031994121,C
-0.9282725413516466,-1.0428249193807204,S
0.5869422328635562,-2.3710284649501507,C
1.0631452590909687,1.0205831083963117,R
-0.9003654892777674,1.090877178853926,L
2.3079261018646218,0.5581348279677922,C
-1.0007579700286968,0.8444326919149363,L
1.1566778162196032,0.9076538837701054,R
-1.3020795337528337,2.095320505507526,C
2.6626332623679754,-0.33287578885476604,C
-1.0549253698004828,1.0423824777358477,L
